"subid","run","trial_number","block_type","congruence","trial_type","RT"
522,3,50,2,NA,2,0.824912786483765
522,3,51,2,NA,1,0
522,3,52,2,NA,1,0.90870475769043
522,3,53,2,NA,1,0.904150009155273
522,3,54,2,NA,1,0.84481930732727
522,3,55,2,NA,1,0.901012182235718
522,3,56,2,NA,2,0.948047399520874
522,3,57,2,NA,1,1.09888935089111
522,3,58,2,NA,1,0.702951431274414
522,3,59,2,NA,1,1.67849946022034
522,3,60,2,NA,2,1.12261009216309
522,4,1,1,0,2,0
522,4,2,1,0,2,1.00429725646973
522,4,3,1,0,2,1.64771056175232
522,4,4,1,0,1,0.939762353897095
522,4,5,1,0,2,1.63243126869202
522,4,6,1,0,2,0.90046763420105
522,4,7,1,0,2,1.39253783226013
522,4,8,1,0,2,1.64516592025757
522,4,9,1,0,1,0.824548244476318
522,4,10,1,0,2,1.04383063316345
522,4,11,1,0,2,0
522,4,12,1,0,2,0.933088064193726
522,4,13,1,0,2,0.864409446716309
522,4,14,1,0,1,0.933072328567505
522,4,15,1,0,2,0.944545269012451
522,4,16,1,0,2,0.938167810440063
522,4,17,1,0,2,0.805787086486816
522,4,18,1,0,2,1.28973245620728
522,4,19,1,0,2,1.08262205123901
522,4,20,1,0,2,1.75816130638123
522,4,21,1,0,2,1.52118921279907
522,4,22,1,0,2,0
522,4,23,1,0,2,1.16206955909729
522,4,24,1,0,2,1.2855920791626
522,4,25,1,0,1,1.54624819755554
522,4,26,1,0,2,1.32575750350952
522,4,27,1,0,2,1.42733550071716
522,4,28,1,0,1,1.31053638458252
522,4,29,1,0,2,1.90748858451843
522,4,30,1,0,1,1.28728485107422
522,4,31,1,0,2,1.33086848258972
522,4,32,1,0,1,1.19837260246277
522,4,33,1,0,2,0
522,4,34,1,0,2,1.69567656517029
522,4,35,1,0,2,0
522,4,36,1,0,2,1.12266039848328
522,4,37,1,0,2,1.04635548591614
522,4,38,1,0,2,1.18700933456421
522,4,39,1,0,2,1.01452851295471
522,4,40,1,0,1,1.26582837104797
522,4,41,1,0,2,1.55025124549866
522,4,42,1,0,2,0.954432010650635
522,4,43,1,0,2,1.32459545135498
522,4,44,1,0,2,1.0237991809845
522,4,45,1,0,2,1.24766850471497
522,4,46,1,0,1,1.25203990936279
522,4,47,1,0,2,0.981013298034668
522,4,48,1,0,1,1.16970467567444
522,4,49,1,0,1,1.74970960617065
522,4,50,1,0,2,1.31438755989075
522,4,51,1,0,1,1.62252426147461
522,4,52,1,0,2,1.06856942176819
522,4,53,1,0,2,0.969488143920898
522,4,54,1,0,2,0.693454265594482
522,4,55,1,0,2,0.849466800689697
522,4,56,1,0,2,0.820975303649902
522,4,57,1,0,2,0.764967441558838
522,4,58,1,0,2,0.871598243713379
522,4,59,1,0,2,0.759367227554321
522,4,60,1,0,2,1.18644523620605
524,1,1,1,NA,2,0
524,1,2,1,NA,2,0
524,1,3,1,NA,2,0
524,1,4,1,NA,1,0.0942840576171875
524,1,5,1,NA,2,0
524,1,6,1,NA,2,1.81447148323059
524,1,7,1,NA,2,0
524,1,8,1,NA,2,1.39121031761169
524,1,9,1,NA,2,0
524,1,10,1,NA,2,0
524,1,11,1,NA,2,1.36316347122192
524,1,12,1,NA,2,1.11059474945068
524,1,13,1,NA,2,1.96627950668335
524,1,14,1,NA,2,1.32164144515991
524,1,15,1,NA,2,1.9847776889801
524,1,16,1,NA,2,1.12830924987793
524,1,17,1,NA,2,0
524,1,18,1,NA,2,0
524,1,19,1,NA,2,0
524,1,20,1,NA,2,1.03932809829712
524,1,21,1,NA,2,1.34694838523865
524,1,22,1,NA,2,1.53409647941589
524,1,23,1,NA,1,1.49904847145081
524,1,24,1,NA,1,1.08762001991272
524,1,25,1,NA,1,1.27158546447754
524,1,26,1,NA,2,1.15951418876648
524,1,27,1,NA,2,0
524,1,28,1,NA,1,0.906768560409546
524,1,29,1,NA,1,1.14319133758545
524,1,30,1,NA,2,0
524,1,31,1,NA,2,0
524,1,32,1,NA,1,0
524,1,33,1,NA,2,1.73478531837463
524,1,34,1,NA,2,0
524,1,35,1,NA,2,0
524,1,36,1,NA,1,1.67104649543762
524,1,37,1,NA,2,0
524,1,38,1,NA,2,0
524,1,39,1,NA,2,1.19081044197083
524,1,40,1,NA,2,0
524,1,41,1,NA,2,0
524,1,42,1,NA,2,1.81622529029846
524,1,43,1,NA,2,0
524,1,44,1,NA,2,0
524,1,45,1,NA,2,1.90779566764832
524,1,46,1,NA,2,0
524,1,47,1,NA,1,1.30198049545288
524,1,48,1,NA,2,0
524,1,49,1,NA,2,0
524,1,50,1,NA,1,1.4822826385498
524,1,51,1,NA,2,1.462965965271
524,1,52,1,NA,2,0
524,1,53,1,NA,2,1.72938060760498
524,1,54,1,NA,1,0
524,1,55,1,NA,2,0
524,1,56,1,NA,2,1.10568451881409
524,1,57,1,NA,2,1.37724852561951
524,1,58,1,NA,2,0
524,1,59,1,NA,2,0
524,1,60,1,NA,1,1.39729952812195
524,2,1,1,1,2,0
524,2,2,1,1,2,1.61029386520386
524,2,3,1,1,1,1.35009741783142
524,2,4,1,1,2,0
524,2,5,1,1,1,1.8371753692627
524,2,6,1,1,2,0
524,2,7,1,1,2,0
524,2,8,1,1,2,0
524,2,9,1,1,1,0
524,2,10,1,1,2,0
524,2,11,1,1,2,0
524,2,12,1,1,2,0
524,2,13,1,1,1,0
524,2,14,1,1,2,0
524,2,15,1,1,2,0
524,2,16,1,1,2,0
524,2,17,1,1,2,0
524,2,18,1,1,2,1.72951650619507
524,2,19,1,1,2,1.89297270774841
524,2,20,1,1,2,0
524,2,21,1,1,2,1.9256865978241
524,2,22,1,1,2,0
524,2,23,1,1,2,1.7100203037262
524,2,24,1,1,1,0
524,2,25,1,1,2,0
524,2,26,1,1,2,0
524,2,27,1,1,2,1.73115611076355
524,2,28,1,1,2,0
524,2,29,1,1,2,0
524,2,30,1,1,2,1.74326777458191
524,2,31,1,1,2,0
524,2,32,1,1,1,0
524,2,33,1,1,2,0
524,2,34,1,1,2,0
524,2,35,1,1,2,0
524,2,36,1,1,2,1.66972541809082
524,2,37,1,1,1,0
524,2,38,1,1,2,1.86843276023865
524,2,39,1,1,2,1.70123910903931
524,2,40,1,1,2,0
524,2,41,1,1,2,0
524,2,42,1,1,1,0
524,2,43,1,1,2,0
524,2,44,1,1,2,0
524,2,45,1,1,2,0
524,2,46,1,1,2,0
524,2,47,1,1,2,1.5449845790863
524,2,48,1,1,2,1.3163366317749
524,2,49,1,1,1,1.69164323806763
524,2,50,1,1,1,0
524,2,51,1,1,2,1.37973523139954
524,2,52,1,1,2,1.20769095420837
524,2,53,1,1,2,0
524,2,54,1,1,2,0
524,2,55,1,1,1,1.73939085006714
524,2,56,1,1,2,1.36679625511169
524,2,57,1,1,1,1.84278249740601
524,2,58,1,1,2,1.63818120956421
524,2,59,1,1,2,0
524,2,60,1,1,2,1.60570597648621
524,3,1,1,NA,2,1.28434753417969
524,3,2,1,NA,2,1.47988843917847
524,3,3,1,NA,2,1.30709648132324
524,3,4,1,NA,2,1.80736565589905
524,3,5,1,NA,2,1.26640510559082
524,3,6,1,NA,2,0.862134218215942
524,3,7,1,NA,1,1.94576501846313
524,3,8,1,NA,2,0
524,3,9,1,NA,2,1.64910078048706
524,3,10,1,NA,2,1.30159544944763
524,3,11,1,NA,2,1.57037997245789
524,3,12,1,NA,1,0
524,3,13,1,NA,2,0
524,3,14,1,NA,2,0
524,3,15,1,NA,2,1.69415974617004
524,3,16,1,NA,2,0
524,3,17,1,NA,1,1.65485882759094
524,3,18,1,NA,2,1.25029015541077
524,3,19,1,NA,1,1.77493143081665
524,3,20,1,NA,2,1.85096645355225
524,3,21,1,NA,2,0
524,3,22,1,NA,2,1.65467238426208
524,3,23,1,NA,1,1.93073558807373
524,3,24,1,NA,1,0
524,3,25,1,NA,2,0
524,3,26,1,NA,1,1.72805333137512
524,3,27,1,NA,2,1.5485634803772
524,3,28,1,NA,1,1.19225406646729
524,3,29,1,NA,2,0
524,3,30,1,NA,2,0
524,3,31,1,NA,2,1.31230545043945
524,3,32,1,NA,2,0
524,3,33,1,NA,2,1.29547357559204
524,3,34,1,NA,2,1.41103625297546
524,3,35,1,NA,2,0
524,3,36,1,NA,1,1.89003324508667
524,3,37,1,NA,2,1.65422868728638
524,3,38,1,NA,2,1.46635174751282
524,3,39,1,NA,2,1.57710862159729
524,3,40,1,NA,2,1.95670342445374
524,3,41,1,NA,2,1.48069906234741
524,3,42,1,NA,1,0
524,3,43,1,NA,2,1.94479060173035
524,3,44,1,NA,2,1.80486011505127
524,3,45,1,NA,2,0
524,3,46,1,NA,2,0
524,3,47,1,NA,2,1.26593565940857
524,3,48,1,NA,1,0
524,3,49,1,NA,2,0
524,3,50,1,NA,2,0
524,3,51,1,NA,2,1.41490530967712
524,3,52,1,NA,2,1.74628829956055
524,3,53,1,NA,2,0
524,3,54,1,NA,2,1.62132477760315
524,3,55,1,NA,1,1.56057691574097
524,3,56,1,NA,2,1.38434863090515
524,3,57,1,NA,2,1.58840227127075
524,3,58,1,NA,2,0
524,3,59,1,NA,2,0
524,3,60,1,NA,2,1.20022821426392
524,4,1,2,0,1,1.4294581413269
524,4,2,2,0,1,0
524,4,3,2,0,1,1.33359241485596
524,4,4,2,0,1,1.92959952354431
524,4,5,2,0,2,1.26970934867859
524,4,6,2,0,1,1.96917033195496
524,4,7,2,0,1,0
524,4,8,2,0,1,1.36177730560303
524,4,9,2,0,1,1.8465576171875
524,4,10,2,0,1,1.6349196434021
524,4,11,2,0,1,0.879730463027954
524,4,12,2,0,1,1.4124321937561
524,4,13,2,0,1,1.11194634437561
524,4,14,2,0,1,0
524,4,15,2,0,2,1.61624360084534
524,4,16,2,0,1,0
524,4,17,2,0,1,1.36160516738892
524,4,18,2,0,2,1.47034931182861
524,4,19,2,0,1,1.1783185005188
524,4,20,2,0,1,1.65769362449646
524,4,21,2,0,1,1.52539753913879
524,4,22,2,0,1,1.67763519287109
524,4,23,2,0,2,1.24173164367676
524,4,24,2,0,1,1.26937317848206
524,4,25,2,0,1,1.48178386688232
524,4,26,2,0,2,0
524,4,27,2,0,1,1.09723615646362
524,4,28,2,0,1,1.69272994995117
524,4,29,2,0,1,1.40937447547913
524,4,30,2,0,1,1.27641367912292
524,4,31,2,0,1,1.70568203926086
524,4,32,2,0,1,1.86280250549316
524,4,33,2,0,1,1.41085529327393
524,4,34,2,0,1,1.38226819038391
524,4,35,2,0,1,0
524,4,36,2,0,1,0
524,4,37,2,0,2,1.61661338806152
524,4,38,2,0,1,1.56108856201172
524,4,39,2,0,1,1.34061503410339
524,4,40,2,0,2,1.33726644515991
524,4,41,2,0,1,1.46080493927002
524,4,42,2,0,1,1.55256032943726
524,4,43,2,0,1,1.2679123878479
524,4,44,2,0,1,1.02395725250244
524,4,45,2,0,2,1.30895304679871
524,4,46,2,0,2,1.59289908409119
524,4,47,2,0,1,1.38844037055969
524,4,48,2,0,1,0
524,4,49,2,0,2,1.58815026283264
524,4,50,2,0,1,1.32225131988525
524,4,51,2,0,2,1.3910083770752
524,4,52,2,0,1,1.25064468383789
524,4,53,2,0,1,0
524,4,54,2,0,1,1.75041484832764
524,4,55,2,0,1,1.31361389160156
524,4,56,2,0,2,1.92648839950562
524,4,57,2,0,1,1.78854823112488
524,4,58,2,0,1,1.31551241874695
524,4,59,2,0,1,1.63901829719543
524,4,60,2,0,1,1.48308515548706
525,1,1,2,NA,1,1.63388657569885
525,1,2,2,NA,1,1.71731853485107
525,1,3,2,NA,2,1.26474738121033
525,1,4,2,NA,1,1.14817643165588
525,1,5,2,NA,1,0
525,1,6,2,NA,1,0.923593759536743
525,1,7,2,NA,2,0
525,1,8,2,NA,1,1.54808235168457
525,1,9,2,NA,1,0
525,1,10,2,NA,1,1.18725323677063
525,1,11,2,NA,1,1.19986748695374
525,1,12,2,NA,2,0
525,1,13,2,NA,1,0
525,1,14,2,NA,2,0
525,1,15,2,NA,1,1.0163631439209
525,1,16,2,NA,1,0
525,1,17,2,NA,1,0
525,1,18,2,NA,1,0.796615362167358
525,1,19,2,NA,1,1.26868319511414
525,1,20,2,NA,1,1.12111854553223
525,1,21,2,NA,2,1.49312329292297
525,1,22,2,NA,1,1.06058120727539
525,1,23,2,NA,1,0
525,1,24,2,NA,2,0.888303518295288
525,1,25,2,NA,1,1.253178358078
525,1,26,2,NA,1,0.980033874511719
525,1,27,2,NA,1,1.89896941184998
525,1,28,2,NA,1,0
525,1,29,2,NA,1,0.999243497848511
525,1,30,2,NA,1,1.6906316280365
525,1,31,2,NA,2,1.24222850799561
525,1,32,2,NA,1,0.918216466903687
525,1,33,2,NA,1,0
525,1,34,2,NA,1,1.01078748703003
525,1,35,2,NA,2,1.03452467918396
525,1,36,2,NA,1,1.20157432556152
525,1,37,2,NA,1,1.08485245704651
525,1,38,2,NA,1,0.664368629455566
525,1,39,2,NA,2,0
525,1,40,2,NA,2,0
525,1,41,2,NA,1,0.928064107894897
525,1,42,2,NA,1,0
525,1,43,2,NA,1,0.828310489654541
525,1,44,2,NA,1,1.28826928138733
525,1,45,2,NA,1,0.67200517654419
525,1,46,2,NA,1,0
525,1,47,2,NA,1,1.02501797676086
525,1,48,2,NA,1,1.596675157547
525,1,49,2,NA,1,1.82489538192749
525,1,50,2,NA,1,1.52453565597534
525,1,51,2,NA,2,1.21627402305603
525,1,52,2,NA,1,0
525,1,53,2,NA,1,1.28374099731445
525,1,54,2,NA,1,1.36002731323242
525,1,55,2,NA,2,1.78870868682861
525,1,56,2,NA,1,1.35990858078003
525,1,57,2,NA,1,0
525,1,58,2,NA,1,1.40939211845398
525,1,59,2,NA,1,1.21712350845337
525,1,60,2,NA,1,0
525,2,1,2,1,2,0
525,2,2,2,1,1,1.93521642684937
525,2,3,2,1,2,1.66709589958191
525,2,4,2,1,1,1.55044102668762
525,2,5,2,1,1,0
525,2,6,2,1,1,1.03056764602661
525,2,7,2,1,1,1.76211667060852
525,2,8,2,1,1,0
525,2,9,2,1,1,0.890264511108398
525,2,10,2,1,1,0
525,2,11,2,1,1,0.842839002609253
525,2,12,2,1,1,0.848464727401733
525,2,13,2,1,1,1.08392095565796
525,2,14,2,1,1,0
525,2,15,2,1,2,0
525,2,16,2,1,1,0
525,2,17,2,1,2,1.53439092636108
525,2,18,2,1,1,1.10665607452393
525,2,19,2,1,1,1.04593420028687
525,2,20,2,1,1,0
525,2,21,2,1,1,1.50384783744812
525,2,22,2,1,2,0
525,2,23,2,1,2,1.26369643211365
525,2,24,2,1,1,1.8761739730835
525,2,25,2,1,1,0
525,2,26,2,1,1,1.60103178024292
525,2,27,2,1,1,0
525,2,28,2,1,1,1.21730351448059
525,2,29,2,1,1,1.26901125907898
525,2,30,2,1,1,0
525,2,31,2,1,1,0.777441501617432
525,2,32,2,1,1,1.1745023727417
525,2,33,2,1,1,0.834810733795166
525,2,34,2,1,1,0.680607318878174
525,2,35,2,1,1,0
525,2,36,2,1,2,0.968686819076538
525,2,37,2,1,1,1.46129179000854
525,2,38,2,1,1,0.729303598403931
525,2,39,2,1,1,1.02844572067261
525,2,40,2,1,1,0
525,2,41,2,1,1,1.54195618629456
525,2,42,2,1,1,0.802658557891846
525,2,43,2,1,1,0.870863676071167
525,2,44,2,1,1,0
525,2,45,2,1,1,0.956067323684692
525,2,46,2,1,1,0.961757659912109
525,2,47,2,1,1,0.935872793197632
525,2,48,2,1,2,0
525,2,49,2,1,1,1.16283750534058
525,2,50,2,1,1,1.39017152786255
525,2,51,2,1,1,0.85011100769043
525,2,52,2,1,2,1.43765044212341
525,2,53,2,1,1,1.08254551887512
525,2,54,2,1,2,1.49472594261169
525,2,55,2,1,1,0
525,2,56,2,1,2,0
525,2,57,2,1,2,1.23087501525879
525,2,58,2,1,1,0
525,2,59,2,1,1,0.958919763565063
525,2,60,2,1,1,0.722343444824219
525,3,1,2,NA,2,0
525,3,2,2,NA,2,0.70048451423645
525,3,3,2,NA,1,0.232539653778076
525,3,4,2,NA,1,0.676582336425781
525,3,5,2,NA,1,1.43336248397827
525,3,6,2,NA,1,0.764366149902344
525,3,7,2,NA,1,1.00141668319702
525,3,8,2,NA,1,1.03788375854492
525,3,9,2,NA,1,0
525,3,10,2,NA,1,1.08678364753723
525,3,11,2,NA,1,0.722102403640747
525,3,12,2,NA,1,1.43887829780579
525,3,13,2,NA,2,1.38243627548218
525,3,14,2,NA,1,0.817713260650635
525,3,15,2,NA,1,1.58245158195496
525,3,16,2,NA,1,0.931220293045044
525,3,17,2,NA,1,0.767585277557373
525,3,18,2,NA,1,0.726832389831543
525,3,19,2,NA,1,0
525,3,20,2,NA,1,0.89432954788208
525,3,21,2,NA,1,0
525,3,22,2,NA,1,1.00953435897827
525,3,23,2,NA,1,0
525,3,24,2,NA,1,1.73687648773193
525,3,25,2,NA,1,0.581482648849487
525,3,26,2,NA,1,0.697558403015137
525,3,27,2,NA,2,1.36559629440308
525,3,28,2,NA,1,0.992772817611694
525,3,29,2,NA,1,1.16504549980164
525,3,30,2,NA,1,0.756072759628296
525,3,31,2,NA,1,0
525,3,32,2,NA,1,0
525,3,33,2,NA,2,1.22410559654236
525,3,34,2,NA,1,1.07161641120911
525,3,35,2,NA,1,1.21237969398499
525,3,36,2,NA,2,1.43302512168884
525,3,37,2,NA,1,0
525,3,38,2,NA,1,0
525,3,39,2,NA,1,0.868212223052979
525,3,40,2,NA,1,0.931200504302979
525,3,41,2,NA,1,0
525,3,42,2,NA,2,1.22219729423523
525,3,43,2,NA,1,0
525,3,44,2,NA,1,0
525,3,45,2,NA,2,1.04122042655945
525,3,46,2,NA,2,0
525,3,47,2,NA,1,1.12431144714355
525,3,48,2,NA,1,0
525,3,49,2,NA,1,0.725747346878052
525,3,50,2,NA,1,0
525,3,51,2,NA,2,0
525,3,52,2,NA,1,0.693429231643677
525,3,53,2,NA,1,0
525,3,54,2,NA,1,1.02915573120117
525,3,55,2,NA,2,1.34836053848267
525,3,56,2,NA,1,0.744499921798706
525,3,57,2,NA,2,0
525,3,58,2,NA,1,0
525,3,59,2,NA,1,0
525,3,60,2,NA,1,0
525,4,1,1,0,2,0
525,4,2,1,0,2,1.44120907783508
525,4,3,1,0,2,1.59722328186035
525,4,4,1,0,2,0.961266756057739
525,4,5,1,0,2,1.74871277809143
525,4,6,1,0,2,0
525,4,7,1,0,2,0
525,4,8,1,0,1,0
525,4,9,1,0,2,1.39753150939941
525,4,10,1,0,1,0.922102212905884
525,4,11,1,0,2,1.18953943252563
525,4,12,1,0,1,0
525,4,13,1,0,2,0
525,4,14,1,0,2,0
525,4,15,1,0,2,0
525,4,16,1,0,2,0
525,4,17,1,0,1,0
525,4,18,1,0,2,0
525,4,19,1,0,2,0
525,4,20,1,0,1,0
525,4,21,1,0,2,0
525,4,22,1,0,2,0
525,4,23,1,0,1,0
525,4,24,1,0,2,0
525,4,25,1,0,2,0
525,4,26,1,0,2,0
525,4,27,1,0,2,0
525,4,28,1,0,2,0
525,4,29,1,0,2,0
525,4,30,1,0,2,0.410338401794434
525,4,31,1,0,2,0
525,4,32,1,0,2,0
525,4,33,1,0,2,0
525,4,34,1,0,2,0
525,4,35,1,0,2,0
525,4,36,1,0,1,0
525,4,37,1,0,2,1.44729018211365
525,4,38,1,0,2,0
525,4,39,1,0,2,1.25364327430725
525,4,40,1,0,2,0
525,4,41,1,0,2,0
525,4,42,1,0,1,0
525,4,43,1,0,2,0
525,4,44,1,0,2,0
525,4,45,1,0,2,0
525,4,46,1,0,1,0
525,4,47,1,0,1,1.70889854431152
525,4,48,1,0,2,0
525,4,49,1,0,2,0
525,4,50,1,0,2,0
525,4,51,1,0,1,0
525,4,52,1,0,2,0
525,4,53,1,0,2,0
525,4,54,1,0,2,0
525,4,55,1,0,2,0
525,4,56,1,0,2,0
525,4,57,1,0,1,0
525,4,58,1,0,2,0
525,4,59,1,0,2,0
525,4,60,1,0,2,0
526,1,1,2,NA,1,1.45788240432739
526,1,2,2,NA,2,1.0209321975708
526,1,3,2,NA,1,0.880718469619751
526,1,4,2,NA,1,1.15673136711121
526,1,5,2,NA,2,0.857344150543213
526,1,6,2,NA,1,0
526,1,7,2,NA,1,0.793928384780884
526,1,8,2,NA,2,1.07817029953003
526,1,9,2,NA,1,0.9214768409729
526,1,10,2,NA,2,0.797468185424805
526,1,11,2,NA,1,0.914313316345215
526,1,12,2,NA,1,0.718947649002075
526,1,13,2,NA,1,0.827614068984985
526,1,14,2,NA,1,0.643884658813477
526,1,15,2,NA,1,0.756048202514648
526,1,16,2,NA,1,0.7281334400177
526,1,17,2,NA,1,0.784004211425781
526,1,18,2,NA,1,0.892361402511597
526,1,19,2,NA,1,0.888964176177979
526,1,20,2,NA,1,0.917662382125854
526,1,21,2,NA,1,0.764286994934082
526,1,22,2,NA,2,1.28845858573914
526,1,23,2,NA,1,0.803901672363281
526,1,24,2,NA,1,0.799310445785522
526,1,25,2,NA,1,0.795370101928711
526,1,26,2,NA,2,0.974962472915649
526,1,27,2,NA,1,0.846389770507812
526,1,28,2,NA,1,0.875293493270874
526,1,29,2,NA,1,0.834110260009766
526,1,30,2,NA,1,0.776909351348877
526,1,31,2,NA,2,0.800433397293091
526,1,32,2,NA,1,0.941441297531128
526,1,33,2,NA,1,0.70960259437561
526,1,34,2,NA,1,0.713073253631592
526,1,35,2,NA,1,0.896594285964966
526,1,36,2,NA,1,0.660411596298218
526,1,37,2,NA,2,1.537029504776
526,1,38,2,NA,1,1.14134955406189
526,1,39,2,NA,1,0.728857517242432
526,1,40,2,NA,2,0.687761783599854
526,1,41,2,NA,2,0.723160266876221
526,1,42,2,NA,1,0.847788572311401
526,1,43,2,NA,1,0
526,1,44,2,NA,1,0.831993103027344
526,1,45,2,NA,1,0.699381589889526
526,1,46,2,NA,1,0.794060468673706
526,1,47,2,NA,1,0.853723526000977
526,1,48,2,NA,1,0.770386219024658
526,1,49,2,NA,1,0.7177574634552
526,1,50,2,NA,1,0.705220222473145
526,1,51,2,NA,2,0.953444480895996
526,1,52,2,NA,1,0.678096771240234
526,1,53,2,NA,1,0.777790307998657
526,1,54,2,NA,1,1.03350734710693
526,1,55,2,NA,1,0.653791666030884
526,1,56,2,NA,2,0.874351978302002
526,1,57,2,NA,1,0.709909439086914
526,1,58,2,NA,1,0.906070470809937
526,1,59,2,NA,1,0.645881652832031
526,1,60,2,NA,1,0.810451030731201
526,2,1,2,1,2,1.16495275497437
526,2,2,2,1,1,0.609693288803101
526,2,3,2,1,1,0.446323394775391
526,2,4,2,1,1,0.665715217590332
526,2,5,2,1,1,0.549038648605347
526,2,6,2,1,1,0.680604457855225
526,2,7,2,1,1,0.580541610717773
526,2,8,2,1,2,0.616023302078247
526,2,9,2,1,1,0.732086181640625
526,2,10,2,1,1,0.800482273101807
526,2,11,2,1,1,0.612770795822144
526,2,12,2,1,1,0
526,2,13,2,1,1,0.787942409515381
526,2,14,2,1,1,0.812814474105835
526,2,15,2,1,2,0.841347217559814
526,2,16,2,1,1,0.78061032295227
526,2,17,2,1,2,0.768334150314331
526,2,18,2,1,1,1.34041714668274
526,2,19,2,1,1,0.552228450775146
526,2,20,2,1,1,0.572381258010864
526,2,21,2,1,1,0.799707174301147
526,2,22,2,1,1,0.782663583755493
526,2,23,2,1,1,0
526,2,24,2,1,1,0.678210258483887
526,2,25,2,1,1,0.826947689056396
526,2,26,2,1,2,0.678468227386475
526,2,27,2,1,1,0.579003810882568
526,2,28,2,1,1,0.671245336532593
526,2,29,2,1,1,0.814079523086548
526,2,30,2,1,1,0.673663139343262
526,2,31,2,1,2,0
526,2,32,2,1,2,1.13841152191162
526,2,33,2,1,1,0.816333770751953
526,2,34,2,1,1,0.587859630584717
526,2,35,2,1,2,0.69589638710022
526,2,36,2,1,1,0.716586589813232
526,2,37,2,1,1,1.0971314907074
526,2,38,2,1,1,0.764670610427856
526,2,39,2,1,1,0.817968606948853
526,2,40,2,1,1,1.04600405693054
526,2,41,2,1,2,0.817941427230835
526,2,42,2,1,2,1.92685174942017
526,2,43,2,1,2,0.840141296386719
526,2,44,2,1,1,0.971365690231323
526,2,45,2,1,1,0.687808275222778
526,2,46,2,1,1,0.747607946395874
526,2,47,2,1,1,0.608031272888184
526,2,48,2,1,1,0.843970537185669
526,2,49,2,1,1,0.848679304122925
526,2,50,2,1,1,0.540563106536865
526,2,51,2,1,2,0.685244083404541
526,2,52,2,1,1,0.71389627456665
526,2,53,2,1,1,0
526,2,54,2,1,1,1.25048542022705
526,2,55,2,1,1,0.573913335800171
526,2,56,2,1,1,0.842528343200684
526,2,57,2,1,1,0.695301294326782
526,2,58,2,1,1,0.595984935760498
526,2,59,2,1,1,0.575880289077759
526,2,60,2,1,1,0.730059385299683
526,3,1,2,NA,2,0.810501575469971
526,3,2,2,NA,1,0.727449178695679
526,3,3,2,NA,1,0.746860504150391
526,3,4,2,NA,1,0.854831695556641
526,3,5,2,NA,1,0.891565561294556
526,3,6,2,NA,1,0.94369649887085
526,3,7,2,NA,2,0.851641416549683
526,3,8,2,NA,1,1.31224536895752
526,3,9,2,NA,1,0.677019596099854
526,3,10,2,NA,1,0.664470911026001
526,3,11,2,NA,1,0.725192546844482
526,3,12,2,NA,1,0.76844596862793
526,3,13,2,NA,1,0.812467336654663
526,3,14,2,NA,1,0.759650230407715
526,3,15,2,NA,1,0.774663209915161
526,3,16,2,NA,1,0.907004356384277
526,3,17,2,NA,1,0.695017576217651
526,3,18,2,NA,2,1.3271222114563
526,3,19,2,NA,2,0.891255855560303
526,3,20,2,NA,1,0.783673524856567
526,3,21,2,NA,1,0.872139692306519
526,3,22,2,NA,1,0.932651996612549
526,3,23,2,NA,1,0.716452121734619
526,3,24,2,NA,1,0.68048357963562
526,3,25,2,NA,2,0.983963489532471
526,3,26,2,NA,2,0.903597593307495
526,3,27,2,NA,2,0.734528303146362
526,3,28,2,NA,2,0.782551765441895
526,3,29,2,NA,1,0.594789981842041
526,3,30,2,NA,1,0.727296113967896
526,3,31,2,NA,2,0.938938617706299
526,3,32,2,NA,1,0.814370393753052
526,3,33,2,NA,1,0.842982292175293
526,3,34,2,NA,2,1.21458840370178
526,3,35,2,NA,1,0.770827531814575
526,3,36,2,NA,1,1.03435230255127
526,3,37,2,NA,1,0.773775339126587
526,3,38,2,NA,1,0.682764053344727
526,3,39,2,NA,1,0.83888840675354
526,3,40,2,NA,1,0.722105264663696
526,3,41,2,NA,1,0.845770359039307
526,3,42,2,NA,1,0.612675905227661
526,3,43,2,NA,1,0.77991771697998
526,3,44,2,NA,1,1.23968744277954
526,3,45,2,NA,1,0.796094417572021
526,3,46,2,NA,1,0.680347681045532
526,3,47,2,NA,1,0.804239273071289
526,3,48,2,NA,1,0.927825689315796
526,3,49,2,NA,1,0.78042721748352
526,3,50,2,NA,2,1.20117473602295
526,3,51,2,NA,1,0.516628503799438
526,3,52,2,NA,1,0.868101358413696
526,3,53,2,NA,1,0.920871496200562
526,3,54,2,NA,2,0.961028814315796
526,3,55,2,NA,1,0.98046350479126
526,3,56,2,NA,1,0.736498594284058
526,3,57,2,NA,1,0.783148288726807
526,3,58,2,NA,1,0.628117322921753
526,3,59,2,NA,1,0.67215633392334
526,3,60,2,NA,1,0.61485767364502
526,4,1,1,0,2,1.24862837791443
526,4,2,1,0,1,0.579838275909424
526,4,3,1,0,2,0.920072555541992
526,4,4,1,0,2,0.835912466049194
526,4,5,1,0,2,0
526,4,6,1,0,2,1.11733722686768
526,4,7,1,0,2,0.672682523727417
526,4,8,1,0,2,0.645621299743652
526,4,9,1,0,2,0.681573629379272
526,4,10,1,0,2,0.646169185638428
526,4,11,1,0,2,1.00937533378601
526,4,12,1,0,2,0.84467339515686
526,4,13,1,0,2,0.712494611740112
526,4,14,1,0,1,0.644024848937988
